Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Appearances,Team Name,League,Season
Jannik Huth,6.8,0,0.0,0,0,7,1. FSV Mainz 05,Bundesliga,2016-2017
Christian Mathenia,6.8,0,0.0,0,0,14,Hamburger SV,Bundesliga,2016-2017
Fabian Holland,6.8,4,44.44,1,1,26,Darmstadt 98,Bundesliga,2016-2017
Aleksandar Dragović,6.79,1,100.0,0,1,19,Bayer 04 Leverkusen,Bundesliga,2016-2017
Dong-Won Ji,6.79,30,37.5,2,5,34,FC Augsburg,Bundesliga,2016-2017
Alessandro Schöpf,6.79,34,33.33,2,1,28,FC Schalke 04,Bundesliga,2016-2017
Matthias Ostrzolek,6.79,4,18.18,1,0,24,Hamburger SV,Bundesliga,2016-2017
Darío Lezcano,6.79,34,36.17,5,4,33,FC Ingolstadt 04,Bundesliga,2016-2017
Yannick Gerhardt,6.79,18,46.15,1,5,27,VfL Wolfsburg,Bundesliga,2016-2017
Raúl Bobadilla,6.79,26,44.83,2,1,18,FC Augsburg,Bundesliga,2016-2017
Benno Schmitz,6.79,2,40.0,0,2,16,RB Leipzig,Bundesliga,2016-2017
Fabian Frei,6.78,7,70.0,0,2,24,1. FSV Mainz 05,Bundesliga,2016-2017
Janik Haberer,6.78,23,37.7,2,6,32,SC Freiburg,Bundesliga,2016-2017
Yann Sommer,6.78,0,0.0,0,0,34,Borussia M'gladbach,Bundesliga,2016-2017
Anderson Ordóñez,6.78,1,50.0,0,0,4,Eintracht Frankfurt,Bundesliga,2016-2017
Eric Maxim Choupo-Moting,6.77,39,46.99,5,5,23,FC Schalke 04,Bundesliga,2016-2017
Kai Havertz,6.77,25,53.19,2,6,24,Bayer 04 Leverkusen,Bundesliga,2016-2017
Vasilije Janjičić,6.77,0,0.0,0,0,4,Hamburger SV,Bundesliga,2016-2017
Philipp Bargfrede,6.77,3,75.0,0,1,11,SV Werder Bremen,Bundesliga,2016-2017
Koen Casteels,6.77,1,100.0,0,0,20,VfL Wolfsburg,Bundesliga,2016-2017
Christian Clemens,6.76,13,50.0,2,1,15,1. FC Köln,Bundesliga,2016-2017
Philipp Max,6.76,5,23.81,0,7,25,FC Augsburg,Bundesliga,2016-2017
Gotoku Sakai,6.76,17,40.48,0,2,33,Hamburger SV,Bundesliga,2016-2017
Nadiem Amiri,6.76,30,36.59,3,6,33,TSG Hoffenheim,Bundesliga,2016-2017
Coke,6.76,5,26.32,0,1,8,FC Schalke 04,Bundesliga,2016-2017
Florian Grillitsch,6.76,11,40.74,0,1,23,SV Werder Bremen,Bundesliga,2016-2017
Florian Kainz,6.76,7,38.89,0,1,14,SV Werder Bremen,Bundesliga,2016-2017
Artjoms Rudņevs,6.76,6,31.58,3,4,18,1. FC Köln,Bundesliga,2016-2017
Gideon Jung,6.76,9,45.0,0,0,29,Hamburger SV,Bundesliga,2016-2017
Dominic Maroh,6.76,0,0.0,0,0,12,1. FC Köln,Bundesliga,2016-2017
Marcel Tisserand,6.76,15,65.22,3,1,28,FC Ingolstadt 04,Bundesliga,2016-2017
Alexander Milošević,6.76,2,100.0,1,0,18,Darmstadt 98,Bundesliga,2016-2017
Niko Bungert,6.76,0,0.0,1,0,10,1. FSV Mainz 05,Bundesliga,2016-2017
Emir Spahić,6.76,4,57.14,0,0,11,Hamburger SV,Bundesliga,2016-2017
Christoph Janker,6.75,0,0.0,0,0,15,FC Augsburg,Bundesliga,2016-2017
Felix Wiedwald,6.75,0,0.0,0,0,25,SV Werder Bremen,Bundesliga,2016-2017
Sebastian Rode,6.75,1,14.29,0,2,14,Borussia Dortmund,Bundesliga,2016-2017
Tobias Levels,6.75,3,42.86,0,1,10,FC Ingolstadt 04,Bundesliga,2016-2017
Danny Blum,6.75,12,57.14,1,3,14,Eintracht Frankfurt,Bundesliga,2016-2017
Franco Di Santo,6.75,3,50.0,0,2,12,FC Schalke 04,Bundesliga,2016-2017
Dominik Kaiser,6.75,1,25.0,1,1,25,RB Leipzig,Bundesliga,2016-2017
Bernd Leno,6.74,0,0.0,0,1,34,Bayer 04 Leverkusen,Bundesliga,2016-2017
Douglas Santos,6.74,10,41.67,0,1,20,Hamburger SV,Bundesliga,2016-2017
Anthony Jung,6.74,4,36.36,0,1,16,FC Ingolstadt 04,Bundesliga,2016-2017
Abdul Rahman Baba,6.74,13,48.15,0,1,13,FC Schalke 04,Bundesliga,2016-2017
Pirmin Schwegler,6.74,0,0.0,0,0,10,TSG Hoffenheim,Bundesliga,2016-2017
Michael Esser,6.74,0,0.0,0,0,28,Darmstadt 98,Bundesliga,2016-2017
Peter Pekarík,6.74,5,25.0,0,0,31,Hertha BSC,Bundesliga,2016-2017
Julian Brandt,6.74,70,42.68,3,12,32,Bayer 04 Leverkusen,Bundesliga,2016-2017
Konstantin Rausch,6.74,12,36.36,0,5,28,1. FC Köln,Bundesliga,2016-2017
Julian Schieber,6.74,4,23.53,1,2,18,Hertha BSC,Bundesliga,2016-2017
Alexander Schwolow,6.74,0,0.0,0,0,34,SC Freiburg,Bundesliga,2016-2017
Guillermo Varela,6.73,6,66.67,0,0,7,Eintracht Frankfurt,Bundesliga,2016-2017
Santiago García,6.73,6,25.0,0,0,19,SV Werder Bremen,Bundesliga,2016-2017
Pierre-Michel Lasogga,6.73,1,20.0,0,2,20,Hamburger SV,Bundesliga,2016-2017
Salomon Kalou,6.73,30,40.0,1,7,26,Hertha BSC,Bundesliga,2016-2017
Branimir Hrgota,6.73,21,40.38,11,4,28,Eintracht Frankfurt,Bundesliga,2016-2017
Karim Bellarabi,6.73,26,39.39,0,4,16,Bayer 04 Leverkusen,Bundesliga,2016-2017
Amir Abrashi,6.73,4,40.0,0,0,20,SC Freiburg,Bundesliga,2016-2017
Patrick Banggaard,6.72,0,0.0,0,0,9,Darmstadt 98,Bundesliga,2016-2017
Daniel Caligiuri,6.72,34,36.96,2,4,32,FC Schalke 04,Bundesliga,2016-2017
Lukas Rupp,6.72,12,38.71,2,2,14,TSG Hoffenheim,Bundesliga,2016-2017
Max Meyer,6.72,14,35.0,1,3,27,FC Schalke 04,Bundesliga,2016-2017
Jannes Horn,6.72,6,60.0,0,1,13,VfL Wolfsburg,Bundesliga,2016-2017
Diego Benaglio,6.71,0,0.0,0,0,14,VfL Wolfsburg,Bundesliga,2016-2017
Roger Bernardo,6.71,8,44.44,0,0,30,FC Ingolstadt 04,Bundesliga,2016-2017
Michael Hector,6.71,5,62.5,0,0,22,Eintracht Frankfurt,Bundesliga,2016-2017
Kevin Volland,6.71,27,44.26,4,4,23,Bayer 04 Leverkusen,Bundesliga,2016-2017
Immanuel Höhn,6.71,1,100.0,0,0,12,Darmstadt 98,Bundesliga,2016-2017
Julian Schuster,6.71,4,66.67,0,0,13,SC Freiburg,Bundesliga,2016-2017
Jhon Córdoba,6.7,47,41.23,10,3,29,1. FSV Mainz 05,Bundesliga,2016-2017
Sven Schipplock,6.7,6,54.55,3,3,23,Darmstadt 98,Bundesliga,2016-2017
Lennart Thy,6.7,1,33.33,0,0,6,SV Werder Bremen,Bundesliga,2016-2017
Aaron Seydel,6.7,0,0.0,0,0,6,1. FSV Mainz 05,Bundesliga,2016-2017
Bas Dost,6.7,0,0.0,0,0,1,VfL Wolfsburg,Bundesliga,2016-2017
Håvard Nielsen,6.7,1,100.0,0,0,4,SC Freiburg,Bundesliga,2016-2017
Massimo Bruno,6.7,0,0.0,0,0,1,RB Leipzig,Bundesliga,2016-2017
Tom Mickel,6.7,0,0.0,0,0,1,Hamburger SV,Bundesliga,2016-2017
Marco Russ,6.7,0,0.0,0,0,4,Eintracht Frankfurt,Bundesliga,2016-2017
Bakery Jatta,6.7,3,37.5,1,1,6,Hamburger SV,Bundesliga,2016-2017
Felix Passlack,6.7,3,42.86,0,1,10,Borussia Dortmund,Bundesliga,2016-2017
Benjamin Stambouli,6.7,9,56.25,0,0,23,FC Schalke 04,Bundesliga,2016-2017
Mario Götze,6.7,10,52.63,1,1,11,Borussia Dortmund,Bundesliga,2016-2017
Leon Bailey,6.7,7,46.67,0,0,8,Bayer 04 Leverkusen,Bundesliga,2016-2017
Jeremy Toljan,6.7,6,21.43,1,1,20,TSG Hoffenheim,Bundesliga,2016-2017
Renato Sanches,6.69,19,65.52,0,0,17,FC Bayern München,Bundesliga,2016-2017
Antonio Čolak,6.69,5,18.52,4,1,22,Darmstadt 98,Bundesliga,2016-2017
Marwin Hitz,6.69,1,50.0,0,0,32,FC Augsburg,Bundesliga,2016-2017
Claudio Pizarro,6.69,7,24.14,2,2,19,SV Werder Bremen,Bundesliga,2016-2017
Yoshinori Muto,6.68,10,37.04,2,1,19,1. FSV Mainz 05,Bundesliga,2016-2017
Daniel Didavi,6.68,8,32.0,1,3,18,VfL Wolfsburg,Bundesliga,2016-2017
Bojan Krkic,6.68,14,56.0,1,0,11,1. FSV Mainz 05,Bundesliga,2016-2017
Caiuby,6.68,4,50.0,1,0,5,FC Augsburg,Bundesliga,2016-2017
Genki Haraguchi,6.68,49,53.26,0,4,31,Hertha BSC,Bundesliga,2016-2017
Péter Gulácsi,6.68,0,0.0,0,0,33,RB Leipzig,Bundesliga,2016-2017
Jonas Lössl,6.68,0,0.0,0,0,27,1. FSV Mainz 05,Bundesliga,2016-2017
Alfredo Morales,6.68,10,25.0,1,1,27,FC Ingolstadt 04,Bundesliga,2016-2017
Paul Seguin,6.68,10,45.45,0,4,22,VfL Wolfsburg,Bundesliga,2016-2017
Riechedly Bazoer,6.68,2,22.22,1,1,12,VfL Wolfsburg,Bundesliga,2016-2017
Marc Torrejón,6.68,1,100.0,0,0,12,SC Freiburg,Bundesliga,2016-2017
Michael Gregoritsch,6.67,8,24.24,2,2,30,Hamburger SV,Bundesliga,2016-2017
Bruno Henrique,6.67,2,33.33,1,0,7,VfL Wolfsburg,Bundesliga,2016-2017
Ante Rebić,6.67,39,44.83,4,5,24,Eintracht Frankfurt,Bundesliga,2016-2017
Albin Ekdal,6.67,7,58.33,0,0,21,Hamburger SV,Bundesliga,2016-2017
Maximilian Mittelstädt,6.67,6,42.86,1,2,12,Hertha BSC,Bundesliga,2016-2017
Lukas Hinterseer,6.67,9,36.0,2,4,28,FC Ingolstadt 04,Bundesliga,2016-2017
Pablo De Blasis,6.67,19,41.3,2,5,31,1. FSV Mainz 05,Bundesliga,2016-2017
Borja Mayoral,6.67,9,52.94,1,0,19,VfL Wolfsburg,Bundesliga,2016-2017
Izet Hajrović,6.67,11,39.29,1,2,10,SV Werder Bremen,Bundesliga,2016-2017
Jonas Hofmann,6.67,26,42.62,4,3,21,Borussia M'gladbach,Bundesliga,2016-2017
Admir Mehmedi,6.67,14,46.67,1,0,22,Bayer 04 Leverkusen,Bundesliga,2016-2017
Luca Waldschmidt,6.66,2,22.22,0,1,14,Hamburger SV,Bundesliga,2016-2017
Johan Djourou,6.66,0,0.0,1,0,14,Hamburger SV,Bundesliga,2016-2017
Jean-Philippe Gbamin,6.66,22,51.16,1,0,25,1. FSV Mainz 05,Bundesliga,2016-2017
Valentin Stocker,6.66,9,31.03,2,1,17,Hertha BSC,Bundesliga,2016-2017
Alexander Esswein,6.66,10,23.81,2,1,29,Hertha BSC,Bundesliga,2016-2017
Alfreð Finnbogason,6.65,7,29.17,6,1,13,FC Augsburg,Bundesliga,2016-2017
Yevhen Konoplyanka,6.65,12,41.38,2,1,17,FC Schalke 04,Bundesliga,2016-2017
Maximilian Eggestein,6.65,2,28.57,0,0,15,SV Werder Bremen,Bundesliga,2016-2017
Tin Jedvaj,6.65,3,37.5,1,0,18,Bayer 04 Leverkusen,Bundesliga,2016-2017
Donis Avdijaj,6.65,9,47.37,1,0,9,FC Schalke 04,Bundesliga,2016-2017
Ousman Manneh,6.65,1,10.0,4,1,6,SV Werder Bremen,Bundesliga,2016-2017
Marcel Hartel,6.65,1,50.0,1,0,2,1. FC Köln,Bundesliga,2016-2017
Federico Palacios,6.65,1,100.0,0,0,2,RB Leipzig,Bundesliga,2016-2017
Sascha Riether,6.65,0,0.0,1,0,5,FC Schalke 04,Bundesliga,2016-2017
Lukáš Hrádecký,6.65,0,0.0,0,0,33,Eintracht Frankfurt,Bundesliga,2016-2017
Dennis Diekmeier,6.65,10,45.45,1,0,24,Hamburger SV,Bundesliga,2016-2017
André Hahn,6.64,9,28.13,4,1,30,Borussia M'gladbach,Bundesliga,2016-2017
Roman Bezjak,6.64,3,75.0,1,0,11,Darmstadt 98,Bundesliga,2016-2017
Barış Atik,6.63,2,40.0,0,0,3,TSG Hoffenheim,Bundesliga,2016-2017
Marcel Schäfer,6.63,2,100.0,0,0,4,VfL Wolfsburg,Bundesliga,2016-2017
Danny da Costa,6.63,2,66.67,0,1,3,Bayer 04 Leverkusen,Bundesliga,2016-2017
Fabian Schär,6.63,2,100.0,0,0,6,TSG Hoffenheim,Bundesliga,2016-2017
Sonny Kittel,6.63,10,38.46,3,3,20,FC Ingolstadt 04,Bundesliga,2016-2017
Klaas-Jan Huntelaar,6.63,2,28.57,3,0,16,FC Schalke 04,Bundesliga,2016-2017
Jonathan Schmid,6.63,8,25.0,0,2,25,FC Augsburg,Bundesliga,2016-2017
Denys Oliynyk,6.63,2,100.0,0,0,4,Darmstadt 98,Bundesliga,2016-2017
Gerrit Holtmann,6.63,0,0.0,0,1,5,1. FSV Mainz 05,Bundesliga,2016-2017
Artem Fedetskyi,6.63,4,50.0,0,0,16,Darmstadt 98,Bundesliga,2016-2017
Miloš Veljković,6.62,2,66.67,0,1,26,SV Werder Bremen,Bundesliga,2016-2017
Sven Ulreich,6.62,0,0.0,0,0,5,FC Bayern München,Bundesliga,2016-2017
Suat Serdar,6.61,5,62.5,0,0,8,1. FSV Mainz 05,Bundesliga,2016-2017
Nicolai Müller,6.61,37,36.27,5,3,25,Hamburger SV,Bundesliga,2016-2017
Bobby Wood,6.61,28,31.82,7,5,28,Hamburger SV,Bundesliga,2016-2017
Onur Bulut,6.61,12,36.36,1,1,21,SC Freiburg,Bundesliga,2016-2017
Martin Hansen,6.61,0,0.0,0,0,23,FC Ingolstadt 04,Bundesliga,2016-2017
Haris Seferović,6.6,9,36.0,5,2,25,Eintracht Frankfurt,Bundesliga,2016-2017
Koo Ja-Cheol,6.6,16,36.36,1,3,23,FC Augsburg,Bundesliga,2016-2017
Patrick Herrmann,6.6,7,36.84,4,1,18,Borussia M'gladbach,Bundesliga,2016-2017
Jordan Torunarigha,6.6,1,50.0,0,0,8,Hertha BSC,Bundesliga,2016-2017
Markus Feulner,6.6,0,0.0,0,0,1,FC Augsburg,Bundesliga,2016-2017
Benjamin Gorka,6.6,0,0.0,0,0,1,Darmstadt 98,Bundesliga,2016-2017
Ju-ho Park,6.6,0,0.0,0,0,2,Borussia Dortmund,Bundesliga,2016-2017
Fabian Reese,6.6,1,50.0,0,0,3,FC Schalke 04,Bundesliga,2016-2017
Max Besuschkow,6.6,0,0.0,0,0,3,Eintracht Frankfurt,Bundesliga,2016-2017
Max Christiansen,6.6,0,0.0,0,0,11,FC Ingolstadt 04,Bundesliga,2016-2017
Levin Öztunali,6.6,29,34.12,4,6,30,1. FSV Mainz 05,Bundesliga,2016-2017
Halil Altintop,6.59,10,27.78,2,1,31,FC Augsburg,Bundesliga,2016-2017
Aron Jóhansson,6.59,5,35.71,2,0,9,SV Werder Bremen,Bundesliga,2016-2017
Simon Zoller,6.59,5,26.32,2,2,26,1. FC Köln,Bundesliga,2016-2017
Ørjan Nyland,6.58,0,0.0,0,0,12,FC Ingolstadt 04,Bundesliga,2016-2017
Eduardo Vargas,6.58,1,33.33,1,0,5,TSG Hoffenheim,Bundesliga,2016-2017
Georg Teigl,6.58,5,29.41,1,1,18,FC Augsburg,Bundesliga,2016-2017
Stefan Lex,6.58,1,20.0,2,0,13,FC Ingolstadt 04,Bundesliga,2016-2017
Rani Khedira,6.57,1,100.0,0,0,10,RB Leipzig,Bundesliga,2016-2017
Leon Guwara,6.57,11,50.0,0,1,17,Darmstadt 98,Bundesliga,2016-2017
László Kleinheisler,6.57,4,30.77,0,1,12,Darmstadt 98,Bundesliga,2016-2017
Dominik Stroh-Engel,6.57,0,0.0,0,0,4,Darmstadt 98,Bundesliga,2016-2017
Marius Wolf,6.57,0,0.0,0,0,3,Eintracht Frankfurt,Bundesliga,2016-2017
Jan Morávek,6.56,2,33.33,0,1,13,FC Augsburg,Bundesliga,2016-2017
René Adler,6.56,0,0.0,0,0,19,Hamburger SV,Bundesliga,2016-2017
Mo Leitner,6.56,0,0.0,0,0,6,FC Augsburg,Bundesliga,2016-2017
Jonas Föhrenbach,6.55,0,0.0,0,0,3,SC Freiburg,Bundesliga,2016-2017
Sandro Sirigu,6.55,16,33.33,1,3,30,Darmstadt 98,Bundesliga,2016-2017
Heinz Lindner,6.55,0,0.0,0,0,2,Eintracht Frankfurt,Bundesliga,2016-2017
Josip Brekalo,6.55,4,33.33,0,0,4,VfL Wolfsburg,Bundesliga,2016-2017
Georg Niedermeier,6.55,0,0.0,0,0,6,SC Freiburg,Bundesliga,2016-2017
Luca Caldirola,6.54,0,0.0,0,0,5,SV Werder Bremen,Bundesliga,2016-2017
Phillipp Ochs,6.53,0,0.0,0,0,3,TSG Hoffenheim,Bundesliga,2016-2017
Sami Allagui,6.53,4,25.0,1,1,12,Hertha BSC,Bundesliga,2016-2017
Aleksandar Ignjovski,6.53,8,36.36,0,0,19,SC Freiburg,Bundesliga,2016-2017
Kevin Danso,6.51,3,75.0,0,0,7,FC Augsburg,Bundesliga,2016-2017
Shani Tarashaj,6.51,8,47.06,1,0,13,Eintracht Frankfurt,Bundesliga,2016-2017
Moritz Hartmann,6.51,6,40.0,5,1,14,FC Ingolstadt 04,Bundesliga,2016-2017
Robin Quaison,6.5,5,50.0,0,1,11,1. FSV Mainz 05,Bundesliga,2016-2017
Paul-Georges Ntep,6.5,9,31.03,1,3,10,VfL Wolfsburg,Bundesliga,2016-2017
Nabil Bahoui,6.5,0,0.0,0,0,1,Hamburger SV,Bundesliga,2016-2017
Ba-Muaka Simakala,6.5,0,0.0,0,0,1,Borussia M'gladbach,Bundesliga,2016-2017
Julius Kade,6.5,0,0.0,0,1,1,Hertha BSC,Bundesliga,2016-2017
Filip Mladenović,6.5,0,0.0,0,0,2,1. FC Köln,Bundesliga,2016-2017
Mats Møller Dæhli,6.5,1,50.0,0,0,2,SC Freiburg,Bundesliga,2016-2017
Junior Caiçara,6.5,0,0.0,0,0,3,FC Schalke 04,Bundesliga,2016-2017
Tim Rieder,6.5,0,0.0,0,0,5,FC Augsburg,Bundesliga,2016-2017
Robert Leipertz,6.5,0,0.0,0,0,6,FC Ingolstadt 04,Bundesliga,2016-2017
Josip Drmić,6.5,0,0.0,1,1,12,Borussia M'gladbach,Bundesliga,2016-2017
Filip Kostić,6.49,47,30.92,2,6,31,Hamburger SV,Bundesliga,2016-2017
Christian Günter,6.49,17,43.59,0,1,31,SC Freiburg,Bundesliga,2016-2017
Jan Rosenthal,6.49,8,42.11,2,1,19,Darmstadt 98,Bundesliga,2016-2017
Terrence Boyd,6.49,2,25.0,1,0,7,Darmstadt 98,Bundesliga,2016-2017
Jairo Samperio,6.47,19,35.85,0,1,17,1. FSV Mainz 05,Bundesliga,2016-2017
Jaroslav Drobný,6.47,0,0.0,0,0,10,SV Werder Bremen,Bundesliga,2016-2017
Wilson Kamavuaka,6.46,1,20.0,0,0,8,Darmstadt 98,Bundesliga,2016-2017
Taleb Tawatha,6.46,3,15.0,0,2,14,Eintracht Frankfurt,Bundesliga,2016-2017
Oliver Burke,6.46,7,25.93,5,2,25,RB Leipzig,Bundesliga,2016-2017
Salih Özcan,6.45,2,16.67,0,2,13,1. FC Köln,Bundesliga,2016-2017
Takashi Usami,6.45,8,42.11,0,0,11,FC Augsburg,Bundesliga,2016-2017
Marcel Heller,6.43,22,30.14,1,8,32,Darmstadt 98,Bundesliga,2016-2017
Weston McKennie,6.4,0,0.0,0,0,1,FC Schalke 04,Bundesliga,2016-2017
Lukas Klostermann,6.4,0,0.0,0,0,1,RB Leipzig,Bundesliga,2016-2017
Victor Osimhen,6.4,2,33.33,0,0,2,VfL Wolfsburg,Bundesliga,2016-2017
Bernard Tekpetey,6.4,0,0.0,0,0,2,FC Schalke 04,Bundesliga,2016-2017
Serhou Guirassy,6.38,1,33.33,1,0,6,1. FC Köln,Bundesliga,2016-2017
Roman Weidenfeller,6.37,0,0.0,0,0,7,Borussia Dortmund,Bundesliga,2016-2017
Karim Onisiwo,6.37,18,32.73,1,0,16,1. FSV Mainz 05,Bundesliga,2016-2017
Ulisses Garcia,6.37,5,41.67,0,2,7,SV Werder Bremen,Bundesliga,2016-2017
Justin Möbius,6.35,1,100.0,0,0,2,VfL Wolfsburg,Bundesliga,2016-2017
Julian Günther-Schmidt,6.35,1,25.0,1,0,4,FC Augsburg,Bundesliga,2016-2017
Sidney Sam,6.32,28,40.58,2,2,13,Darmstadt 98,Bundesliga,2016-2017
Timothée Kolodziejczak,6.3,0,0.0,0,0,1,Borussia M'gladbach,Bundesliga,2016-2017
Maurice Multhaup,6.3,0,0.0,0,0,1,FC Ingolstadt 04,Bundesliga,2016-2017
Hendrik Hansen,6.3,0,0.0,0,0,1,VfL Wolfsburg,Bundesliga,2016-2017
Mounir Bouziane,6.3,0,0.0,0,0,1,1. FSV Mainz 05,Bundesliga,2016-2017
Florian Baak,6.3,0,0.0,0,0,2,Hertha BSC,Bundesliga,2016-2017
Alen Halilović,6.3,2,28.57,0,0,6,Hamburger SV,Bundesliga,2016-2017
Fallou Diagne,6.25,2,100.0,0,0,2,SV Werder Bremen,Bundesliga,2016-2017
Janek Sternberg,6.2,0,0.0,0,0,2,SV Werder Bremen,Bundesliga,2016-2017
Änis Ben-Hatira,6.17,5,17.24,1,0,11,Darmstadt 98,Bundesliga,2016-2017
Lukas Fröde,6.1,0,0.0,0,0,3,SV Werder Bremen,Bundesliga,2016-2017
Cléber Reis,6.1,3,100.0,0,0,5,Hamburger SV,Bundesliga,2016-2017
Sambou Yatabaré,5.65,2,50.0,1,0,2,SV Werder Bremen,Bundesliga,2016-2017
Ashton Götz,5.2,0,0.0,0,0,1,Hamburger SV,Bundesliga,2016-2017
José Rodríguez,5.2,1,50.0,0,0,2,1. FSV Mainz 05,Bundesliga,2016-2017
Tobias Sippel,0.0,0,0.0,0,0,0,Borussia M'gladbach,Bundesliga,2016-2017
Djibril Sow,0.0,0,0.0,0,0,1,Borussia M'gladbach,Bundesliga,2016-2017
Arne Maier,0.0,0,0.0,0,0,1,Hertha BSC,Bundesliga,2016-2017
Finn Porath,0.0,0,0.0,0,0,1,Hamburger SV,Bundesliga,2016-2017
Jan-Ingwer Callsen-Bracker,0.0,0,0.0,0,0,1,FC Augsburg,Bundesliga,2016-2017
Silas Zehnder,0.0,0,0.0,0,0,1,Darmstadt 98,Bundesliga,2016-2017
Sinan Kurt,0.0,0,0.0,0,0,2,Hertha BSC,Bundesliga,2016-2017
